sample_131_20210112211711,62,0, 5,21,0.7470,0.9254,0.8267
sample_530,29,0, 22,86,0.2522,0.5686,0.3494
sample_207,20,1, 10,19,0.5000,0.6667,0.5714
sample_1295,26,0, 29,70,0.2708,0.4727,0.3444
sample_4_20210112211655,49,4, 35,110,0.3006,0.5833,0.3968
sample_2755,38,2, 26,86,0.3016,0.5938,0.4000
sample_138_20210112211712,31,1, 15,118,0.2067,0.6739,0.3163
sample_323,41,1, 7,49,0.4505,0.8542,0.5899
sample_37_20210621151709_Hayden,15,1, 12,32,0.3125,0.5556,0.4000
sample_26_20210604143812_Hayden,17,0, 2,67,0.2024,0.8947,0.3301
sample_169_20210112211715,54,4, 46,90,0.3649,0.5400,0.4355
sample_42_20210610044414_Hayden,25,0, 7,44,0.3623,0.7812,0.4950
sample_88_20210604143828_Booma,34,5, 15,31,0.4857,0.6939,0.5714
sample_71_20210112211703,52,9, 13,142,0.2562,0.8000,0.3881
